,created_at,expiry_date,user_id,course_name,course_id,percentage_completed,completed_at,expired,is_free_trial,completed,started_at,activated_at,updated_at,quest_id
105,2021-03-01T04:57:51.037Z,2071-02-28T20:33:17.000Z,40618692,Entwodiksyon Nan Syans Done,1047613,0.279069767,,FALSE,FALSE,FALSE,2021-03-01T04:57:51.344Z,2021-03-12T20:33:14.000Z,2021-03-14T15:41:07.145Z,906555c1-ce95-11eb-95e0-7c67a234f601
106,2021-03-01T14:02:26.445Z,,40643408,Entwodiksyon Nan Syans Done,1047613,0,,FALSE,TRUE,FALSE,2021-03-01T14:02:26.863Z,,2021-03-01T14:02:38.323Z,906178f8-ce95-11eb-95e9-7c67a234f601
107,2021-03-01T23:25:47.412Z,,40131930,Entwodiksyon Nan Syans Done,1047613,0.395348837,,FALSE,FALSE,FALSE,2021-03-01T23:25:47.907Z,2021-03-01T23:34:30.327Z,2021-03-14T20:44:09.717Z,906a52b7-ce95-11eb-9c4b-7c67a234f601
108,2021-03-02T02:49:24.538Z,2071-02-18T02:49:29.000Z,40690080,Entwodiksyon Nan Syans Done,1047613,0.604651163,,FALSE,FALSE,FALSE,2021-03-02T02:50:55.145Z,2021-03-02T02:49:24.000Z,2021-03-13T00:19:13.042Z,90609554-ce95-11eb-a24a-7c67a234f601
109,2021-03-02T03:37:44.544Z,,40691983,Entwodiksyon Nan Syans Done,1047613,0.023809524,,FALSE,TRUE,FALSE,2021-03-02T03:37:45.170Z,,2021-03-03T21:50:28.230Z,
110,2021-03-02T15:54:35.489Z,,40723415,Entwodiksyon Nan Syans Done,1047613,0.023809524,,FALSE,TRUE,FALSE,2021-03-02T15:54:36.213Z,,2021-03-03T21:50:28.603Z,
111,2021-03-02T18:45:26.479Z,2071-02-18T18:53:32.000Z,40734954,Entwodiksyon Nan Syans Done,1047613,0.88372093,,FALSE,FALSE,FALSE,2021-03-02T18:45:27.034Z,2021-03-02T18:53:20.000Z,2021-03-13T05:43:58.022Z,906b3c84-ce95-11eb-8c2a-7c67a234f601
112,2021-03-02T21:05:29.667Z,,40745185,Entwodiksyon Nan Syans Done,1047613,0.023809524,,FALSE,TRUE,FALSE,2021-03-02T21:05:30.245Z,,2021-03-03T21:50:29.066Z,
113,2021-03-02T22:21:45.793Z,,40751212,Entwodiksyon Nan Syans Done,1047613,0,,FALSE,TRUE,FALSE,2021-03-02T22:21:46.479Z,,2021-03-02T22:21:55.625Z,
114,2021-03-02T23:55:58.835Z,,40755197,Entwodiksyon Nan Syans Done,1047613,0,,FALSE,TRUE,FALSE,2021-03-02T23:55:59.156Z,,2021-03-02T23:56:18.573Z,
115,2021-03-03T00:02:37.687Z,,40755512,Entwodiksyon Nan Syans Done,1047613,0.023809524,,FALSE,TRUE,FALSE,2021-03-03T00:02:38.089Z,,2021-03-03T21:50:29.278Z,
116,2021-03-03T00:12:31.944Z,,40755902,Entwodiksyon Nan Syans Done,1047613,0.023809524,,FALSE,TRUE,FALSE,2021-03-03T00:12:32.686Z,,2021-03-03T21:50:29.543Z,906aa0a0-ce95-11eb-8355-7c67a234f601
117,2021-03-03T00:32:11.563Z,,40756395,Entwodiksyon Nan Syans Done,1047613,0,,FALSE,TRUE,FALSE,2021-03-03T00:32:12.206Z,,2021-03-03T00:32:21.705Z,
118,2021-03-03T00:35:34.665Z,,34858658,Entwodiksyon Nan Syans Done,1047613,0.023809524,,FALSE,FALSE,FALSE,2021-03-03T00:35:39.168Z,2021-03-03T00:35:34.640Z,2021-03-04T11:59:55.997Z,9065740c-ce95-11eb-968f-7c67a234f601
119,2021-03-03T01:00:20.847Z,2071-02-19T01:00:24.000Z,40757540,Entwodiksyon Nan Syans Done,1047613,0.139534884,,FALSE,FALSE,FALSE,2021-03-03T01:00:54.386Z,2021-03-03T01:00:20.000Z,2021-03-14T22:19:55.144Z,
120,2021-03-03T14:07:05.649Z,,40794952,Entwodiksyon Nan Syans Done,1047613,0.023809524,,FALSE,TRUE,FALSE,2021-03-03T14:07:06.002Z,,2021-03-03T14:16:54.551Z,
121,2021-03-03T14:38:09.069Z,2071-02-19T14:38:15.000Z,40796608,Entwodiksyon Nan Syans Done,1047613,0.279069767,,FALSE,FALSE,FALSE,2021-03-03T18:11:17.965Z,2021-03-03T14:38:08.000Z,2021-03-05T05:58:16.429Z,
122,2021-03-03T16:21:53.606Z,,40802803,Entwodiksyon Nan Syans Done,1047613,0,,FALSE,TRUE,FALSE,2021-03-03T16:21:55.011Z,,2021-03-03T16:21:55.013Z,
123,2021-03-04T02:08:06.247Z,2071-02-20T02:08:15.000Z,30768016,Entwodiksyon Nan Syans Done,1047613,0.418604651,,FALSE,FALSE,FALSE,2021-03-04T02:09:44.005Z,2021-03-04T02:08:05.000Z,2021-03-11T15:19:34.866Z,90610a3c-ce95-11eb-a50e-7c67a234f601
124,2021-03-04T18:01:35.290Z,2071-02-20T18:01:49.000Z,40878059,Entwodiksyon Nan Syans Done,1047613,0.88372093,,FALSE,FALSE,FALSE,2021-03-04T18:02:03.225Z,2021-03-04T18:01:35.000Z,2021-03-13T04:49:24.705Z,9064ff26-ce95-11eb-8428-7c67a234f601
125,2021-03-04T22:19:12.075Z,,40897177,Entwodiksyon Nan Syans Done,1047613,0.023255814,,FALSE,TRUE,FALSE,2021-03-04T22:19:12.556Z,,2021-03-04T22:21:21.336Z,
126,2021-03-05T15:32:34.635Z,2071-02-25T07:44:38.000Z,40945919,Entwodiksyon Nan Syans Done,1047613,0.302325581,,FALSE,FALSE,FALSE,2021-03-05T15:32:35.025Z,2021-03-09T07:44:32.000Z,2021-03-14T05:36:22.026Z,90652a93-ce95-11eb-a8af-7c67a234f601
127,2021-03-05T21:34:14.111Z,2071-02-21T21:34:29.000Z,40893642,Entwodiksyon Nan Syans Done,1047613,0.325581395,,FALSE,FALSE,FALSE,2021-03-05T21:34:40.113Z,2021-03-05T21:34:13.000Z,2021-03-13T21:01:59.590Z,906a79ac-ce95-11eb-9f8a-7c67a234f601
128,2021-03-05T21:49:43.074Z,2071-02-21T21:49:47.000Z,40968395,Entwodiksyon Nan Syans Done,1047613,0.302325581,,FALSE,FALSE,FALSE,2021-03-05T21:50:57.672Z,2021-03-05T21:49:42.000Z,2021-03-13T20:04:06.609Z,906a79ab-ce95-11eb-a1b8-7c67a234f601
129,2021-03-08T05:08:50.684Z,2071-02-24T05:09:12.000Z,40976440,Entwodiksyon Nan Syans Done,1047613,0.697674419,,FALSE,FALSE,FALSE,2021-03-09T00:27:53.844Z,2021-03-08T05:08:50.000Z,2021-03-14T20:59:58.974Z,90659b00-ce95-11eb-9e8f-7c67a234f601
130,2021-03-08T17:26:35.715Z,2071-02-24T17:26:38.000Z,41179271,Entwodiksyon Nan Syans Done,1047613,0.348837209,,FALSE,FALSE,FALSE,2021-03-08T17:28:47.207Z,2021-03-08T17:26:35.000Z,2021-03-09T18:27:55.012Z,9064c428-ce95-11eb-a021-7c67a234f601
131,2021-03-08T18:52:09.038Z,2071-02-24T18:52:15.000Z,40973512,Entwodiksyon Nan Syans Done,1047613,0.465116279,,FALSE,FALSE,FALSE,2021-03-08T18:52:25.277Z,2021-03-08T18:52:08.000Z,2021-03-14T20:48:40.197Z,90659aff-ce95-11eb-bcbe-7c67a234f601
132,2021-03-08T19:06:32.719Z,2071-02-24T19:07:20.000Z,41177453,Entwodiksyon Nan Syans Done,1047613,0.418604651,,FALSE,FALSE,FALSE,2021-03-08T19:10:36.694Z,2021-03-08T19:06:32.000Z,2021-03-14T16:28:07.992Z,906b65e2-ce95-11eb-8b5c-7c67a234f601
133,2021-03-08T22:10:00.648Z,2071-02-24T22:10:03.000Z,40797121,Entwodiksyon Nan Syans Done,1047613,0.76744186,,FALSE,FALSE,FALSE,2021-03-08T22:11:22.849Z,2021-03-08T22:10:00.000Z,2021-03-13T21:22:50.754Z,
134,2021-03-09T16:23:41.152Z,2071-02-25T16:24:06.000Z,41248647,Entwodiksyon Nan Syans Done,1047613,0.302325581,,FALSE,FALSE,FALSE,2021-03-09T16:26:12.718Z,2021-03-09T16:23:40.000Z,2021-03-12T20:05:13.684Z,90659b01-ce95-11eb-b7ea-7c67a234f601
135,2021-03-11T17:21:08.831Z,2071-02-27T17:22:28.000Z,41333642,Entwodiksyon Nan Syans Done,1047613,0.255813953,,FALSE,FALSE,FALSE,2021-03-11T17:39:58.221Z,2021-03-11T17:21:08.000Z,2021-03-11T22:11:04.058Z,90694e13-ce95-11eb-bb46-7c67a234f601
136,2021-03-11T18:17:55.814Z,2071-02-27T18:17:58.000Z,40330391,Entwodiksyon Nan Syans Done,1047613,0.046511628,,FALSE,FALSE,FALSE,2021-03-11T19:46:14.375Z,2021-03-11T18:17:55.000Z,2021-03-11T20:21:42.887Z,
137,2021-03-11T19:32:08.189Z,2071-02-27T19:32:15.000Z,41419993,Entwodiksyon Nan Syans Done,1047613,0.302325581,,FALSE,FALSE,FALSE,2021-03-11T23:12:25.047Z,2021-03-11T19:32:08.000Z,2021-03-12T23:12:56.028Z,9066faaf-ce95-11eb-beb4-7c67a234f601
138,2021-03-12T16:40:47.519Z,2071-02-28T16:40:50.000Z,41488437,Entwodiksyon Nan Syans Done,1047613,0.046511628,,FALSE,FALSE,FALSE,2021-03-12T16:41:47.813Z,2021-03-12T16:40:47.000Z,2021-03-12T19:57:31.171Z,9061581f-ce95-11eb-af12-7c67a234f601
139,2021-03-12T19:29:28.112Z,,41501853,Entwodiksyon Nan Syans Done,1047613,0.604651163,,FALSE,FALSE,FALSE,2021-03-12T19:30:06.716Z,2021-03-12T19:29:28.095Z,2021-03-13T17:28:46.398Z,906968f5-ce95-11eb-9e1a-7c67a234f601
140,2021-03-12T20:25:22.271Z,2071-02-28T20:25:36.000Z,41504542,Entwodiksyon Nan Syans Done,1047613,0.279069767,,FALSE,FALSE,FALSE,2021-03-12T20:26:09.828Z,2021-03-12T20:25:22.000Z,2021-03-14T16:55:47.329Z,
141,2021-03-13T00:48:13.622Z,2071-03-01T00:48:23.000Z,40008926,Entwodiksyon Nan Syans Done,1047613,0.279069767,,FALSE,FALSE,FALSE,2021-03-13T00:48:43.217Z,2021-03-13T00:48:13.000Z,2021-03-14T22:01:04.297Z,
142,2021-03-13T03:54:12.215Z,2071-03-01T03:54:14.000Z,41328544,Entwodiksyon Nan Syans Done,1047613,0.023255814,,FALSE,FALSE,FALSE,2021-03-13T03:54:37.293Z,2021-03-13T03:54:12.000Z,2021-03-13T04:04:14.473Z,90691afb-ce95-11eb-a4c3-7c67a234f601
143,2021-03-14T02:16:08.736Z,2071-03-02T02:16:55.000Z,41508160,Entwodiksyon Nan Syans Done,1047613,0.279069767,,FALSE,FALSE,FALSE,2021-03-14T02:18:52.472Z,2021-03-14T02:16:08.000Z,2021-03-14T03:32:18.768Z,906b65e3-ce95-11eb-a294-7c67a234f601
144,2021-03-14T04:20:30.803Z,,41564742,Entwodiksyon Nan Syans Done,1047613,0.023255814,,FALSE,FALSE,FALSE,2021-03-14T04:22:12.626Z,2021-03-14T04:20:30.786Z,2021-03-14T04:48:39.798Z,906636cf-ce95-11eb-8679-7c67a234f601
145,2021-03-14T07:34:09.491Z,2071-03-02T07:34:26.000Z,41569249,Entwodiksyon Nan Syans Done,1047613,0,,FALSE,FALSE,FALSE,,2021-03-14T07:34:09.000Z,2021-03-14T07:34:26.558Z,906241d5-ce95-11eb-9850-7c67a234f601
146,2021-03-14T15:34:39.800Z,,41587952,Entwodiksyon Nan Syans Done,1047613,0.325581395,,FALSE,FALSE,FALSE,2021-03-14T15:34:56.007Z,2021-03-14T15:34:39.768Z,2021-03-14T17:30:53.379Z,906b3c86-ce95-11eb-b6a7-7c67a234f601
147,2021-03-14T17:34:44.861Z,2071-03-02T17:34:52.000Z,41592698,Entwodiksyon Nan Syans Done,1047613,0.046511628,,FALSE,FALSE,FALSE,2021-03-14T17:36:13.505Z,2021-03-14T17:34:44.000Z,2021-03-14T17:39:40.547Z,
